ID,Rented Bike Count
0,554.4903338214608
1,230.7252939585245
2,810.8972878949012
3,750.9695637708953
4,13.517337788949021
5,15.954145159611244
6,1508.571057326996
7,1087.0957852233653
8,-25.23831490182721
9,1463.5047587733945
10,-739.752128132454
11,677.0514011617727
12,578.4005802445547
13,1058.4411418069321
14,564.1790593974292
15,1036.7282600461174
16,427.6383273882245
17,605.1601711943636
18,249.57673898063695
19,561.3040372981175
20,1499.0313176986303
21,1322.019571908893
22,444.55555636701456
23,670.8394573117412
24,194.10051572519842
25,1281.116519907976
26,1024.980915445715
27,280.70794634832623
28,58.769092025303564
29,904.7611695625203
30,705.6982397723207
31,1297.2825409626896
32,1206.3533903675416
33,601.7229541224453
34,692.2955125398128
35,1129.2743989811142
36,246.43530006804258
37,1156.909205913356
38,567.5026777989972
39,70.96927407747216
40,807.419552411025
41,1476.5755649989644
42,305.15683556673423
43,983.7316587546973
44,69.0904311709146
45,1115.0970574284515
46,1056.4283122106208
47,358.6098216862206
48,435.38509208088135
49,386.2034103349109
50,146.11290241286133
51,431.6915142603508
52,232.20787940532819
53,-37.455900122471576
54,-291.7709965866273
55,1170.8415053345316
56,695.15645059249
57,881.2829731797842
58,663.9723715361574
59,100.078253454437
60,-50.03079990812893
61,-249.30576758063796
62,80.49947840232858
63,457.5113726651741
64,157.74254492469368
65,640.3286073321651
66,660.961759308477
67,385.9316961025379
68,599.6093393049575
69,795.3167874042799
70,96.50968037834576
71,572.9984538366232
72,1196.692301242918
73,1150.7388949712908
74,704.5635183621159
75,-612.5533433844274
76,475.4185905536167
77,-217.04190273302254
78,893.8798475897829
79,520.1425377302147
80,729.9905100620842
81,-60.84589845273592
82,-55.531378050261935
83,1025.0264434035005
84,738.4702950023809
85,551.7294043255689
86,1163.5797205949098
87,-711.8198383757749
88,857.1569010004139
89,329.41728166052667
90,718.4698663059723
91,973.2581908438287
92,840.4596116284365
93,1511.1806125796384
94,869.8165098526124
95,675.8771921739988
96,679.277146065813
97,67.63211384642591
98,-834.9372502399267
99,1249.6471649934624
100,580.6092115379845
101,347.590089688249
102,484.4026347167752
103,658.5346400026215
104,-208.59755608868505
105,-787.9965272228176
106,687.9906512853022
107,141.8672279760408
108,518.557928812122
109,704.1847747336781
110,1153.0419945253122
111,216.97702166594695
112,183.00882151089172
113,1013.4232005561819
114,-183.43649956208486
115,681.146870969543
116,366.2161827663724
117,787.6812547665309
118,611.4447018197266
119,69.57050358421145
120,1231.9993677316174
121,1480.3572958554003
122,514.8630796108351
123,81.86519638602306
124,564.2472315027858
125,1381.0857997434946
126,653.2556873586848
127,262.8908296451565
128,777.5659250784458
129,-43.22684018327374
130,238.69768133021512
131,770.736960408608
132,868.4751566821394
133,234.27866358528718
134,368.36151567448997
135,1556.6204469126965
136,999.1056963297424
137,211.37078684830465
138,461.10584987528523
139,1379.3364037610909
140,1174.78641565381
141,1059.297925066307
142,-212.1602001536687
143,620.0610059734818
144,698.5233350881942
145,115.05856673476791
146,227.95499047309022
147,531.1474267628324
148,529.0756155880189
149,-234.86444742630124
150,1002.4899796490331
151,529.8709469601894
152,2.8889325734444924
153,411.74309848483176
154,1469.855916115023
155,390.1631440264873
156,-128.00496276093043
157,-511.8005015682567
158,879.516283164066
159,812.8581608566315
160,-20.14458789768048
161,111.7623902483889
162,1487.494671639731
163,1192.571532479398
164,-340.8004572616114
165,715.8066775775367
166,456.2404627069509
167,785.5928339607124
168,1522.5537070249923
169,-364.30499973181014
170,474.66809616182513
171,1316.165636781854
172,310.9294928871574
173,824.130297865773
174,284.3067813589257
175,-73.60327444568259
176,1503.467456613293
177,573.4675625253644
178,426.31368162219906
179,990.4486309766335
180,636.6891070550198
181,252.58381187193606
182,1099.45742893519
183,977.7808166070045
184,17.704297562724037
185,319.84728945491463
186,529.3985346334396
187,-80.97374357032038
188,900.2998203661991
189,179.95649478649887
190,955.550268568808
191,244.09310722193777
192,552.380651319404
193,843.6638888218038
194,135.81527503671464
195,463.5204816330221
196,766.4024730277354
197,920.2100594893416
198,-204.35305721423822
199,-343.0813503086638
200,254.83871375142598
201,783.4694420619928
202,433.06459288563985
203,1164.6686596805182
204,704.5928969994948
205,967.5254604277775
206,649.4626832304405
207,459.2188310071738
208,217.1513226992065
209,796.3119124766495
210,757.2395877941537
211,182.9906252474268
212,991.8422639793591
213,599.9273237857535
214,213.0196427081546
215,639.8805246823856
216,1196.9160471450432
217,512.8970312577985
218,381.1406617540928
219,520.908970648673
220,886.0868419699591
221,1159.320643104991
222,710.9361145701182
223,841.5601853643443
224,1431.3202964524553
225,433.4322939021083
226,999.4954090141218
227,686.5887287550893
228,544.4298383847872
229,-67.1985017712554
230,1208.0942185498964
231,222.48718093412253
232,225.99345311672607
233,659.8061371188444
234,1004.4198296188076
235,301.3680734699983
236,-204.91626556626875
237,-61.394913544071414
238,219.47831826557172
239,867.5838328583377
240,-11.305577970091122
241,321.4450312658055
242,-314.61475161693807
243,834.5089773922261
244,-659.9781780687189
245,1080.8083203982967
246,22.708792361983456
247,759.2204637229406
248,757.1498809458526
249,569.5069107514653
250,-623.1047048182644
251,597.1602016208396
252,-65.0364746660432
253,-47.78904395308729
254,-715.1268105433185
255,128.62095597602053
256,984.7488672190548
257,790.679150119189
258,1119.2262011973157
259,456.2150831795145
260,225.824648298974
261,768.9636566184504
262,444.53853026352067
263,748.6694796466029
264,496.865854520581
265,-69.06331123913463
266,808.2245044458798
267,-53.23832607104799
268,751.836593798479
269,-11.839537743320022
270,949.2900629738692
271,401.38204106496164
272,1351.8544997317376
273,251.7889754491572
274,1140.2570856913192
275,2.1484309064029503
276,86.02682219715638
277,189.15707217347642
278,968.2671141056671
279,441.27183127508135
280,439.7377218237018
281,47.80613087374894
282,394.0989026607434
283,1610.4241915403466
284,803.5314985610712
285,686.8668636429861
286,69.95206801479355
287,1178.948364049184
288,789.9474032784804
289,1659.4020378171188
290,976.966965665229
291,69.22843055772341
292,263.1887972421673
293,526.7058669634972
294,674.8378642030918
295,83.96303378850615
296,1356.717993967663
297,1171.294380544377
298,874.4109741931777
299,996.1195681713118
300,1029.3389298175825
301,676.0779857920868
302,1116.6406110731546
303,321.8428934868041
304,834.3156048408878
305,1346.0257000076306
306,-26.823787178822613
307,1095.5323350662093
308,-754.8760471114251
309,407.43891930118673
310,1623.449552791021
311,547.4328252221488
312,387.7468255859727
313,873.400756958627
314,-550.6136116401603
315,1202.0540359799998
316,-237.16667967610044
317,887.2119180401139
318,494.8649064190016
319,1467.9684386327392
320,399.56932013703874
321,931.1026173866344
322,1478.2618998295663
323,1323.7857689786827
324,-639.5447897623125
325,-314.6777880764551
326,871.2134239240736
327,1097.5172436218827
328,1137.2498235112178
329,633.8175210798975
330,997.600074191683
331,834.9036451988318
332,509.43193636501474
333,-294.3185625800507
334,710.0687938163389
335,490.112870528121
336,-842.1813793088587
337,62.416728221949995
338,658.5676196842851
339,874.4762411443182
340,-4.478882949463184
341,1062.541007753694
342,863.8308633961599
343,241.47195981851655
344,1053.2494560422363
345,-85.38315772226241
346,639.7004882138594
347,518.3380437238418
348,1075.774952808727
349,612.5077869512568
350,425.7645206434047
351,804.0317755933168
352,1192.4445230722158
353,1414.8027235450174
354,1138.211596208262
355,422.90728289151707
356,178.612001839129
357,63.78836232489192
358,650.7620215890954
359,528.3730161112841
360,-224.9840815372621
361,-396.31941985155834
362,75.28960554817996
363,-62.70005485996842
364,935.4414440187429
365,119.2404483186022
366,140.34709244799836
367,-113.13316831526765
368,573.6330036143643
369,237.41569499943046
370,1136.8825509459298
371,510.60332895181637
372,845.1174130010577
373,66.26956663510236
374,1046.3977273219266
375,-155.575665677615
376,917.3018177794838
377,152.47864104121578
378,903.2245375498292
379,162.79227946486247
380,-18.03158282245232
381,852.7991568822008
382,797.5510434041662
383,1636.3636465243735
384,904.3344519849752
385,-98.37611938415142
386,196.3772347526758
387,-1.6435012746688358
388,1361.8146563653495
389,743.160851894909
390,477.6723834583938
391,662.8844179187065
392,857.3382587039689
393,768.5551247889439
394,777.6543062718908
395,180.15533479223393
396,625.9014920577101
397,1116.1788281805289
398,890.278127109865
399,-98.19370033545374
400,968.9992489404924
401,473.6968316066958
402,339.84408644815085
403,379.21582259936577
404,744.3051164499966
405,659.1100931626686
406,157.54559494023295
407,1135.4934974344687
408,1066.8074106270694
409,681.3674922512075
410,859.9249077502861
411,541.8185306770729
412,43.70790972920321
413,-11.144619255742612
414,614.6610667644698
415,530.3249151454827
416,788.2248423075598
417,-399.6225536232092
418,131.3848076323979
419,-406.0612288155141
420,-34.604809474144815
421,561.5248037921338
422,1176.8086646192335
423,165.27320175387274
424,433.5376559236595
425,-471.15777299429044
426,1292.628972289709
427,231.48551942976837
428,-34.81678320498958
429,1700.57337904262
430,735.7722731884769
431,380.52276824599346
432,694.1506225683136
433,691.4012834091691
434,521.61292226462
435,553.460439320208
436,32.751767821646524
437,420.4625578548132
438,903.5214531821518
439,-3.405623209977705
440,26.599434109043557
441,422.1924665115995
442,591.1374671750518
443,-6.478929348178269
444,1133.127108780865
445,1103.0406002591196
446,109.49578422422485
447,-176.10821691897036
448,930.033258435865
449,150.64731176189093
450,759.2535079375825
451,689.5323826956699
452,720.8552251961426
453,720.609314522769
454,224.47375968607253
455,806.3318977972813
456,198.00283741334488
457,1411.9885061452298
458,-498.33481447947116
459,1637.059247476291
460,1586.163601390467
461,765.5805594237686
462,832.4142970106755
463,1150.6189623353
464,752.7721373335592
465,228.849107185481
466,-603.0818437832198
467,957.8690797650459
468,871.8769406857703
469,1209.5127431181015
470,31.933766579085102
471,907.8860664613003
472,861.0033681965124
473,648.9218552410471
474,747.7069757172087
475,486.8776990400452
476,1113.8990620537713
477,-68.17957603326442
478,-36.70284688269402
479,1332.4462523860589
480,58.04294449328006
481,293.99750655783214
482,1088.5895264549386
483,479.09235112316424
484,1080.4957742320692
485,21.624722872238067
486,233.4250974157021
487,652.463451686642
488,61.82738211178861
489,-242.49267876687412
490,1114.2543662914902
491,866.5307536955129
492,-56.999859103380174
493,535.6737469892722
494,801.6537370211747
495,851.7200969205401
496,1263.4991799089937
497,667.4854079432259
498,1049.0502279108553
499,322.4620427921485
500,-79.36209363640484
501,1116.1680296438158
502,76.10291180119742
503,1146.6693396094092
504,610.0772271033829
505,1225.5427903096747
506,-72.44693507670291
507,12.153263556875118
508,784.6489479215818
509,1216.1835659025721
510,617.200674125819
511,448.17009570207347
512,-56.21772888351603
513,1487.9132799944553
514,325.53303884909565
515,-399.66716921400547
516,71.8346759725348
517,1093.0527322297123
518,394.140826978109
519,1230.3410657781565
520,1155.0216228947602
521,444.7280068659128
522,1142.2077463915516
523,341.5667037604683
524,240.04559397356036
525,765.0439504510066
526,555.3267446085142
527,66.28505617169168
528,473.27309873195895
529,452.3813780711357
530,1504.1861728841498
531,557.5044151197123
532,505.26582233124986
533,1160.5579463443582
534,460.71200238020015
535,793.3213118449603
536,710.480616675954
537,-62.585350254549155
538,77.71812661202932
539,663.9854703437372
540,681.9890989992555
541,335.9596268691041
542,1136.3210135842671
543,10.369758554117766
544,438.0975352294349
545,656.408335241993
546,1073.557199434881
547,1146.8106275506925
548,805.2591434580952
549,880.8765084832037
550,-324.9894965337066
551,807.1662651660979
552,623.6698053573598
553,823.3383199590851
554,470.203024368916
555,850.6463695687978
556,256.2776393545373
557,797.5919153406933
558,701.5531538817686
559,830.5818307441912
560,222.77830304384543
561,767.2723092156732
562,1145.2491864207293
563,272.5412680636223
564,358.4614302095256
565,1523.7384052605237
566,64.3356058691748
567,73.71646433873912
568,-830.9606069460327
569,1415.968703712615
570,268.1953069682572
571,531.0455065714692
572,-383.07381407213455
573,659.2014997984845
574,661.4124203434615
575,925.9771704102764
576,71.99430643359176
577,221.4363546669009
578,1247.6304955011228
579,528.1047858188931
580,-389.1870992782986
581,930.6442138191189
582,-103.41313254115926
583,-59.25520501351855
584,968.448362526085
585,152.15560542207294
586,961.2717026336404
587,128.14185901390937
588,501.9770294541762
589,938.157052863168
590,536.9367770928402
591,470.0825935477868
592,450.02547736084693
593,-49.32361101833237
594,427.45556362853586
595,457.7787271685006
596,869.0172153868841
597,307.7232123904952
598,670.2531389228943
599,1010.9954354551337
600,17.342361371826087
601,543.5753309649124
602,561.8625405571654
603,632.070093774324
604,-95.0149708593022
605,234.99474139774622
606,1140.781035593127
607,-54.010808738977005
608,1064.4054648549009
609,471.2228329852227
610,999.8005090518486
611,1001.8897200347797
612,-170.94633916404194
613,1246.509773383349
614,1262.8863232785504
615,-390.2149767881397
616,4.561482804419484
617,1006.5958083807043
618,15.491785776506049
619,1634.7119290528678
620,622.9731718463299
621,348.7583172521428
622,786.803540792476
623,388.6898449154605
624,806.9642513088588
625,673.0730575962702
626,1307.8527137471744
627,433.2164485729961
628,1583.481119285056
629,-185.57397414476395
630,-102.17458031915237
631,1110.8826342743225
632,679.6192509986004
633,434.2293484203278
634,264.29698879450825
635,711.2015463398698
636,731.3855738298935
637,-100.91260275528884
638,1161.4209011706098
639,146.2720700891079
640,87.81578699426723
641,268.7719099847361
642,868.4346440362792
643,206.28994552698487
644,1176.211297757996
645,567.3589323629606
646,631.0378591818085
647,674.0529178886666
648,-541.737679287557
649,-164.96548499291737
650,1308.666211100409
651,162.1401633405731
652,1506.9343347539818
653,1207.5312689289526
654,-801.1398105873459
655,-4.36846224957111
656,-175.576960352892
657,288.13898062457156
658,213.41985302943806
659,359.5070571590056
660,891.55596493539
661,208.34950803839502
662,1003.5836509036205
663,4.975982927880523
664,-8.649087596498134
665,1090.2568311092512
666,283.5765492260002
667,309.1291999713444
668,421.565801434939
669,-406.7952295966789
670,-21.805033084124602
671,333.2867609717307
672,1070.9027555263829
673,844.8132586084671
674,362.1404492747862
675,426.8371789705941
676,174.4816888215513
677,808.358689519617
678,456.0595151712372
679,735.9239835003063
680,1407.3482662380986
681,541.1251492154151
682,291.4440832912171
683,654.8126953284782
684,707.7751251625027
685,512.7445150498079
686,62.545095144530706
687,362.2475460024526
688,357.73507597420326
689,308.2697396814199
690,434.63178657473486
691,294.3002407983479
692,829.8540927891077
693,778.1438273553695
694,559.8025907698227
695,602.5699038603482
696,240.97802906727793
697,769.3346559129288
698,933.7700371529502
699,260.8760112283144
700,186.01337504585968
701,954.3882109440656
702,845.8356887805755
703,-15.447290723587912
704,607.6691361749545
705,-146.93583227956685
706,121.46229801799154
707,157.63967219902452
708,1573.9231133554986
709,319.3022321571523
710,791.939112904123
711,1213.328289653125
712,822.5316304394007
713,590.0871811302943
714,347.61422491978715
715,582.354371306217
716,805.3834965871049
717,147.9193380903452
718,863.0364389264878
719,380.0974723279214
720,42.87954386273515
721,777.4186484916715
722,745.5296641828022
723,782.4715304512754
724,563.5750602666285
725,30.396425587852377
726,682.2443762712262
727,682.2935166870334
728,281.30930224331496
729,1215.9261920226554
730,-6.001742866823122
731,-184.97524721622335
732,8.158667176620838
733,480.65039670158126
734,474.2499891963914
735,951.9837561338979
736,236.34326464194942
737,165.43379277642055
738,1227.8143345373555
739,1178.5670578227323
740,768.9751409895732
741,560.8105104753829
742,115.10099753276086
743,1256.3204428397053
744,195.32560832636818
745,795.534074051568
746,55.49457527649429
747,1189.6914383631633
748,64.93542446938699
749,611.7229330261353
750,661.7325419361371
751,904.8948642686889
752,525.7006189137223
753,-79.26298303612765
754,648.0224250768331
755,1136.9371367709048
756,1462.4258458513239
757,1080.7529998358718
758,405.274089735786
759,956.103481004275
760,767.8027121356699
761,1570.3745695426526
762,-224.4260343339837
763,1330.586031956027
764,426.4416339839348
765,48.222053472807715
766,128.44551171387013
767,6.106849697622522
