ID,Rented Bike Count
0,545.6837488075679
1,221.2626332663375
2,804.3602070186085
3,737.2120734738145
4,3.6377916893955557
5,3.7572813925696664
6,1509.112759759084
7,1085.2374101038095
8,-31.59566627833175
9,1463.1312326076354
10,-753.31939749857
11,669.1113251114344
12,575.9533370707285
13,1055.4551366084956
14,554.4476982804316
15,1033.2544143889763
16,425.5980476394101
17,603.8450081911195
18,238.73360421210316
19,561.6923484256432
20,1499.409949631367
21,1320.9176386152208
22,441.43012846282465
23,663.8279963114882
24,183.8786472620592
25,1281.358258896787
26,1021.4239167675347
27,273.4444755707543
28,46.902205891175356
29,901.5051876609463
30,705.5298401207971
31,1297.8097324366695
32,1204.4209205490297
33,600.9259446983357
34,685.7396355570064
35,1127.9365923248015
36,240.09686927462724
37,1155.5760893185775
38,556.8693860278755
39,63.91845589145879
40,801.7409331585719
41,1477.3285028248415
42,296.36208366424387
43,983.3577731902704
44,62.81086781927712
45,1112.80972667975
46,1052.5493060155036
47,349.98889353296147
48,425.0070220607457
49,378.14470373440315
50,135.840918872423
51,428.64603117170407
52,230.9014551070968
53,-47.04317037912358
54,-305.56638336291695
55,1169.8298304982136
56,687.4444337499682
57,881.3219268138695
58,655.751302107711
59,91.31723018608176
60,-56.22798379485971
61,-260.7301114844627
62,5.885151561684722
63,452.19009651433123
64,150.32177710457148
65,637.7739490085058
66,655.1100313921246
67,377.06327115206534
68,597.8580098811159
69,796.589240439862
70,90.54467599663917
71,572.6353635274926
72,1194.4938225897763
73,1150.259701468969
74,698.42023144536
75,-631.5917259376242
76,470.103820305235
77,-225.16153043007705
78,894.5311024881565
79,510.06507362926607
80,723.238687408888
81,-69.91524121766935
82,-61.7087417719851
83,1023.0925633881053
84,733.4257106942792
85,544.0202849674137
86,1163.2911135960749
87,-725.855649517619
88,856.3060033825076
89,319.2183012094191
90,716.5442185369726
91,972.8141518647936
92,841.3482975191365
93,1511.7525704497066
94,865.9279832163696
95,671.8665311650592
96,671.8813222026594
97,61.03844092087576
98,-847.2738058268441
99,1248.6329983509236
100,574.3098855176173
101,339.93710123186577
102,474.7068227292501
103,651.1271306664504
104,-215.2880927338797
105,-798.2480393576657
106,689.7473104421296
107,136.0965910896204
108,508.660109254006
109,697.1397051131013
110,1152.7980363198776
111,212.32269747009275
112,172.01425668916715
113,1013.4231007128168
114,-194.07727696904584
115,680.4695741759341
116,362.4096180210678
117,784.3735370146436
118,602.3587246241815
119,63.333329640502086
120,1233.2617235318207
121,1480.9813917553233
122,506.75390829986907
123,74.2266766233949
124,544.3565484027193
125,1380.7724896913714
126,644.7956446728255
127,254.47312423847268
128,771.2414050049055
129,-52.43858114198781
130,223.72613607962865
131,763.8742153444667
132,863.7218494439841
133,225.64308748728445
134,367.99794708276306
135,1558.5919817954782
136,995.1454720326955
137,201.3464328181749
138,451.9605663273229
139,1379.6373736547398
140,1173.8039391587222
141,1056.9291354122156
142,-223.88133980437357
143,613.4885046069277
144,698.6396284982387
145,109.63461746220298
146,221.87855267877796
147,528.2541201763264
148,519.4634387051088
149,-247.24479582301916
150,999.1841257340672
151,520.1589870944442
152,-2.867506113396928
153,411.59886252363196
154,1471.5224655743327
155,379.0534703143096
156,-132.73865005429644
157,-525.8401349404345
158,874.8326105584246
159,815.2424275669499
160,-26.282582561456877
161,105.42158624512876
162,1489.0192917822956
163,1191.2162489866223
164,-351.0774309738065
165,708.189850784161
166,445.5538699743348
167,778.3443338945043
168,1524.4882841010817
169,-376.4817471348976
170,472.8344342512304
171,1317.139044120987
172,303.52837605243064
173,824.7245399676773
174,280.08488827473036
175,-79.56647548127779
176,1504.7544259244628
